location_base,h3_resolution,h3_index,trip_count,passenger_count
PICKUP,8,882a104c13fffff,1,1
PICKUP,8,882a104c25fffff,1,2
PICKUP,8,882a104c27fffff,1,1
PICKUP,8,882a104c81fffff,1,1
PICKUP,8,882a104eb5fffff,1,1
PICKUP,8,882a105569fffff,1,1
PICKUP,8,882a1056c3fffff,1,1
PICKUP,8,882a106025fffff,1,1
PICKUP,8,882a106027fffff,2,2
PICKUP,8,882a106259fffff,1,1
PICKUP,8,882a10625bfffff,1,5
PICKUP,8,882a106263fffff,1,6
PICKUP,8,882a10626bfffff,1,1
PICKUP,8,882a106287fffff,1,2
PICKUP,8,882a1062b7fffff,1,1
PICKUP,8,882a106343fffff,1,5
PICKUP,8,882a106413fffff,1,1
PICKUP,8,882a106415fffff,1,1
PICKUP,8,882a106419fffff,1,1
PICKUP,8,882a1064a9fffff,1,5
PICKUP,8,882a1064e9fffff,1,1
PICKUP,8,882a106545fffff,1,2
PICKUP,8,882a10664dfffff,1,1
PICKUP,8,882a106a49fffff,1,1
PICKUP,8,882a106a85fffff,1,1
PICKUP,8,882a106ab5fffff,1,1
PICKUP,8,882a106ad9fffff,1,1
PICKUP,8,882a106aebfffff,1,1
PICKUP,8,882a106b11fffff,1,1
PICKUP,8,882a106c33fffff,1,1
PICKUP,8,882a10700dfffff,1,1
PICKUP,8,882a107033fffff,1,2
PICKUP,8,882a107037fffff,1,1
PICKUP,8,882a107043fffff,1,1
PICKUP,8,882a107047fffff,1,1
PICKUP,8,882a10704bfffff,4,4
PICKUP,8,882a107055fffff,1,1
PICKUP,8,882a107059fffff,2,2
PICKUP,8,882a10705dfffff,3,5
PICKUP,8,882a10706bfffff,1,1
PICKUP,8,882a107081fffff,2,4
PICKUP,8,882a1070a9fffff,1,1
PICKUP,8,882a1070b1fffff,3,12
PICKUP,8,882a1070b3fffff,6,14
PICKUP,8,882a1070b7fffff,2,7
PICKUP,8,882a1070cbfffff,1,2
PICKUP,8,882a1070e5fffff,10,19
PICKUP,8,882a1070e7fffff,1,1
PICKUP,8,882a107101fffff,3,6
PICKUP,8,882a107105fffff,1,7
PICKUP,8,882a107107fffff,1,2
PICKUP,8,882a107117fffff,2,2
PICKUP,8,882a10714bfffff,1,1
PICKUP,8,882a107151fffff,1,1
PICKUP,8,882a107157fffff,1,2
PICKUP,8,882a107163fffff,2,2
PICKUP,8,882a10718bfffff,1,4
PICKUP,8,882a1071a5fffff,1,1
PICKUP,8,882a1071adfffff,19,25
PICKUP,8,882a1071b7fffff,1,1
PICKUP,8,882a1071dbfffff,20,31
PICKUP,8,882a1071e5fffff,1,1
PICKUP,8,882a1071e7fffff,28,45
PICKUP,8,882a1071e9fffff,1,1
PICKUP,8,882a1071edfffff,2,2
PICKUP,8,882a107201fffff,2,5
PICKUP,8,882a107203fffff,15,18
PICKUP,8,882a107205fffff,2,2
PICKUP,8,882a107209fffff,11,16
PICKUP,8,882a10720bfffff,7,7
PICKUP,8,882a107211fffff,1,1
PICKUP,8,882a107213fffff,105,185
PICKUP,8,882a107215fffff,2,7
PICKUP,8,882a107217fffff,7,10
PICKUP,8,882a107219fffff,5266,9022
PICKUP,8,882a10721bfffff,15431,26307
PICKUP,8,882a10721dfffff,2,2
PICKUP,8,882a107223fffff,1,1
PICKUP,8,882a10722bfffff,1,1
PICKUP,8,882a107233fffff,4,4
PICKUP,8,882a107239fffff,7,8
PICKUP,8,882a10723bfffff,10,12
PICKUP,8,882a107241fffff,3,3
PICKUP,8,882a107243fffff,1,1
PICKUP,8,882a107247fffff,3,3
PICKUP,8,882a107249fffff,4,4
PICKUP,8,882a10724bfffff,1,1
PICKUP,8,882a10724dfffff,1,1
PICKUP,8,882a107251fffff,3500,5927
PICKUP,8,882a107253fffff,7174,11830
PICKUP,8,882a107257fffff,58,113
PICKUP,8,882a107259fffff,5779,9667
PICKUP,8,882a10725bfffff,22589,37744
PICKUP,8,882a107261fffff,1,1
PICKUP,8,882a107263fffff,1,6
PICKUP,8,882a107269fffff,1,1
PICKUP,8,882a10726bfffff,1,3
PICKUP,8,882a10726dfffff,1,1
PICKUP,8,882a107281fffff,4583,7774
PICKUP,8,882a107287fffff,1,1
PICKUP,8,882a107289fffff,8767,14705
PICKUP,8,882a10728bfffff,2509,4184
PICKUP,8,882a10728dfffff,5616,9589
PICKUP,8,882a107291fffff,346,622
PICKUP,8,882a107293fffff,429,720
PICKUP,8,882a107297fffff,40,95
PICKUP,8,882a107299fffff,1301,2124
PICKUP,8,882a10729bfffff,350,561
PICKUP,8,882a10729dfffff,54,90
PICKUP,8,882a1072a7fffff,1,6
PICKUP,8,882a1072a9fffff,2,3
PICKUP,8,882a1072abfffff,1,1
PICKUP,8,882a1072bbfffff,3,9
PICKUP,8,882a1072c1fffff,15394,26095
PICKUP,8,882a1072c3fffff,4104,6845
PICKUP,8,882a1072c5fffff,1672,2791
PICKUP,8,882a1072c7fffff,10107,16645
PICKUP,8,882a1072c9fffff,18404,30940
PICKUP,8,882a1072cbfffff,15392,26339
PICKUP,8,882a1072cdfffff,16967,28101
PICKUP,8,882a1072d1fffff,190,323
PICKUP,8,882a1072d3fffff,622,998
PICKUP,8,882a1072d5fffff,173,302
PICKUP,8,882a1072d7fffff,476,789
PICKUP,8,882a1072d9fffff,85,149
PICKUP,8,882a1072dbfffff,1,1
PICKUP,8,882a1072ddfffff,1326,2198
PICKUP,8,882a1072e1fffff,10,14
PICKUP,8,882a1072e3fffff,2,2
PICKUP,8,882a1072e5fffff,6,8
PICKUP,8,882a1072e7fffff,12,20
PICKUP,8,882a1072ebfffff,1,1
PICKUP,8,882a1072edfffff,12,12
PICKUP,8,882a107315fffff,1,1
PICKUP,8,882a107337fffff,1,1
PICKUP,8,882a107345fffff,1,1
PICKUP,8,882a107401fffff,1,2
PICKUP,8,882a107403fffff,1,1
PICKUP,8,882a107405fffff,2,7
PICKUP,8,882a107407fffff,1,1
PICKUP,8,882a107409fffff,2,2
PICKUP,8,882a10740bfffff,1,1
PICKUP,8,882a10740dfffff,2,2
PICKUP,8,882a107413fffff,1,1
PICKUP,8,882a107415fffff,2,7
PICKUP,8,882a107419fffff,5,9
PICKUP,8,882a10741bfffff,1,6
PICKUP,8,882a10741dfffff,3,3
PICKUP,8,882a107429fffff,1,1
PICKUP,8,882a107431fffff,1,1
PICKUP,8,882a107435fffff,1,5
PICKUP,8,882a10743bfffff,1,2
PICKUP,8,882a107441fffff,3,5
PICKUP,8,882a107443fffff,3,4
PICKUP,8,882a107445fffff,7,8
PICKUP,8,882a107447fffff,5,11
PICKUP,8,882a107449fffff,3,5
PICKUP,8,882a10744bfffff,3,8
PICKUP,8,882a10744dfffff,3,4
PICKUP,8,882a107453fffff,3,3
PICKUP,8,882a107455fffff,5,11
PICKUP,8,882a107459fffff,1,2
PICKUP,8,882a10745bfffff,2,9
PICKUP,8,882a107463fffff,2,5
PICKUP,8,882a107465fffff,2,2
PICKUP,8,882a107469fffff,2,2
PICKUP,8,882a10746bfffff,2,2
PICKUP,8,882a10746dfffff,1,1
PICKUP,8,882a1074a3fffff,1,1
PICKUP,8,882a1074a7fffff,1,1
PICKUP,8,882a1074a9fffff,1,1
PICKUP,8,882a107503fffff,2,6
PICKUP,8,882a107505fffff,4,22
PICKUP,8,882a107507fffff,2,6
PICKUP,8,882a107529fffff,3,11
PICKUP,8,882a10752bfffff,1,1
PICKUP,8,882a107543fffff,2,2
PICKUP,8,882a107549fffff,1,1
PICKUP,8,882a10754bfffff,2,7
PICKUP,8,882a107555fffff,1,2
PICKUP,8,882a107557fffff,1,1
PICKUP,8,882a107559fffff,2,2
PICKUP,8,882a10755dfffff,7,9
PICKUP,8,882a107567fffff,1,5
PICKUP,8,882a10756dfffff,1,3
PICKUP,8,882a1075d3fffff,1,1
PICKUP,8,882a1075dbfffff,1,1
PICKUP,8,882a107601fffff,4,5
PICKUP,8,882a107603fffff,2,2
PICKUP,8,882a107605fffff,1,3
PICKUP,8,882a107607fffff,2,3
PICKUP,8,882a107609fffff,1,3
PICKUP,8,882a10760bfffff,3,3
PICKUP,8,882a10760dfffff,2,2
PICKUP,8,882a107615fffff,1,1
PICKUP,8,882a107617fffff,1,1
PICKUP,8,882a10761dfffff,1,1
PICKUP,8,882a107621fffff,5,10
PICKUP,8,882a107623fffff,2,3
PICKUP,8,882a107625fffff,24,36
PICKUP,8,882a107627fffff,5,10
PICKUP,8,882a107629fffff,8,11
PICKUP,8,882a10762bfffff,6,14
PICKUP,8,882a10762dfffff,21,32
PICKUP,8,882a107633fffff,1,1
PICKUP,8,882a107635fffff,1,1
PICKUP,8,882a107637fffff,1,1
PICKUP,8,882a107639fffff,4,5
PICKUP,8,882a10763bfffff,1,1
PICKUP,8,882a10763dfffff,1,1
PICKUP,8,882a107641fffff,4,4
PICKUP,8,882a107643fffff,2,2
PICKUP,8,882a107645fffff,2,3
PICKUP,8,882a107647fffff,1,1
PICKUP,8,882a107649fffff,2,2
PICKUP,8,882a10764bfffff,1,1
PICKUP,8,882a10764dfffff,2,2
PICKUP,8,882a107651fffff,3,6
PICKUP,8,882a107655fffff,3,9
PICKUP,8,882a107659fffff,2,2
PICKUP,8,882a10765dfffff,3,3
PICKUP,8,882a107663fffff,1,2
PICKUP,8,882a107665fffff,16,30
PICKUP,8,882a107667fffff,6,7
PICKUP,8,882a107669fffff,4,4
PICKUP,8,882a10766dfffff,3,3
PICKUP,8,882a1076adfffff,1,2
PICKUP,8,882a1076c5fffff,1,2
PICKUP,8,882a1076cdfffff,1,2
PICKUP,8,882a1076e5fffff,1,5
PICKUP,8,882a1076e7fffff,2,3
PICKUP,8,882a107701fffff,5,10
PICKUP,8,882a107703fffff,3,6
PICKUP,8,882a107705fffff,23,47
PICKUP,8,882a107707fffff,3,4
PICKUP,8,882a10770bfffff,3,4
PICKUP,8,882a10770dfffff,28,44
PICKUP,8,882a107711fffff,3,5
PICKUP,8,882a107719fffff,13,17
PICKUP,8,882a10771bfffff,8,14
PICKUP,8,882a10771dfffff,3,3
PICKUP,8,882a107723fffff,2,2
PICKUP,8,882a107727fffff,2,12
PICKUP,8,882a10772bfffff,11,19
PICKUP,8,882a107731fffff,7,11
PICKUP,8,882a107733fffff,1,1
PICKUP,8,882a107735fffff,8,13
PICKUP,8,882a107737fffff,4,8
PICKUP,8,882a107739fffff,2,6
PICKUP,8,882a10773bfffff,1,6
PICKUP,8,882a10773dfffff,10,20
PICKUP,8,882a107741fffff,204,330
PICKUP,8,882a107743fffff,42,68
PICKUP,8,882a107745fffff,83,155
PICKUP,8,882a107747fffff,92,148
PICKUP,8,882a107749fffff,161,259
PICKUP,8,882a10774bfffff,30,42
PICKUP,8,882a10774dfffff,227,360
PICKUP,8,882a107751fffff,15,20
PICKUP,8,882a107753fffff,17,34
PICKUP,8,882a107755fffff,6,11
PICKUP,8,882a107757fffff,40,78
PICKUP,8,882a107759fffff,61,106
PICKUP,8,882a10775bfffff,27,53
PICKUP,8,882a10775dfffff,8,12
PICKUP,8,882a107769fffff,9,24
PICKUP,8,882a10776bfffff,1,1
PICKUP,8,882a10776dfffff,11,14
PICKUP,8,882a10791bfffff,1,1
PICKUP,8,882a107963fffff,1,1
PICKUP,8,882a1079c1fffff,1,1
PICKUP,8,882a107a05fffff,1,1
PICKUP,8,882a107a1dfffff,1,1
PICKUP,8,882a107adbfffff,4,4
PICKUP,8,882a107b37fffff,1,1
PICKUP,8,882a108899fffff,1,1
PICKUP,8,882a10889bfffff,1,1
PICKUP,8,882a108abdfffff,1,1
PICKUP,8,882a10a04bfffff,1,1
PICKUP,8,882a10a1e7fffff,1,1
PICKUP,8,882a10a235fffff,1,1
PICKUP,8,882a10a8cdfffff,1,2
PICKUP,8,882a10a8edfffff,1,1
PICKUP,8,882a10a905fffff,1,1
PICKUP,8,882a10a929fffff,1,1
PICKUP,8,882a10a96dfffff,1,1
PICKUP,8,882a10a9e5fffff,1,1
PICKUP,8,882a10aa29fffff,1,1
PICKUP,8,882a10aa3dfffff,1,1
PICKUP,8,882a10aaa1fffff,1,1
PICKUP,8,882a10aae7fffff,1,1
PICKUP,8,882a10ab53fffff,1,1
PICKUP,8,882a10b947fffff,1,1
PICKUP,8,882a10b9d9fffff,1,1
PICKUP,8,882a10c0d1fffff,1,1
PICKUP,8,882a10c291fffff,1,1
PICKUP,8,882a10c4bbfffff,1,2
PICKUP,8,882a10c591fffff,1,1
PICKUP,8,882a10c5b3fffff,1,1
PICKUP,8,882a10c625fffff,1,1
PICKUP,8,882a10c685fffff,1,1
PICKUP,8,882a10c6c1fffff,1,1
PICKUP,8,882a10cb45fffff,1,2
PICKUP,8,882a10ccd9fffff,1,3
PICKUP,8,882a10d409fffff,1,1
PICKUP,8,882a10d469fffff,1,1
PICKUP,8,882a10d719fffff,2,2
PICKUP,8,882a11582bfffff,1,6
PICKUP,8,882a11c8edfffff,1,2
PICKUP,8,882a12b465fffff,1,1
PICKUP,8,882a12b5bbfffff,1,1
PICKUP,8,882a138069fffff,1,1
PICKUP,8,882a1391d1fffff,1,2
PICKUP,8,882a13c315fffff,1,1
PICKUP,8,882a13d035fffff,1,1
PICKUP,8,882a13d20dfffff,1,1
PICKUP,8,882a14256bfffff,1,2
PICKUP,8,882a166989fffff,1,1
PICKUP,8,882a3032ebfffff,1,1
PICKUP,8,882a30c509fffff,1,1
PICKUP,8,882a3652ddfffff,1,1
PICKUP,8,882a8ca623fffff,1,1
PICKUP,8,882aa3573dfffff,1,1
PICKUP,8,882aa845a5fffff,2,2
PICKUP,8,882aaca147fffff,1,3
PICKUP,8,882aadcb25fffff,1,1
PICKUP,8,882ac61405fffff,1,4
PICKUP,8,882b88a13dfffff,1,1
